-1.976121892002993263e-01
-1.758909095660783350e-01
-1.360788351157680154e-01
-1.428870101226493716e-01
-1.363490944495424628e-01
-1.443769929683185183e-01
-1.968776764697395265e-01
-1.820338241523131728e-01
-1.012590686150360852e-01
-5.015949984954204410e-02
-4.469488756149075925e-02
-3.642658918397501111e-02
7.179560489021241665e-04
3.603583943549892865e-02
3.379673318704590201e-02
8.244656176248099655e-02
1.213801152789528714e-01
2.398948409936565440e-01
2.631574095576070249e-01
2.864382825355278328e-01
2.868908785749226809e-01
3.253476436075288802e-01
3.093092256167437881e-01
2.650128068926278502e-01
2.350063674675766379e-01
2.253729644726263359e-01
1.661987253246479668e-01
1.569732540974655421e-01
1.968756184942321852e-01
1.636703603580826893e-01
1.411011770833283663e-01
1.446818322510807775e-01
1.497042468763538636e-01
1.594973561877850443e-01
1.653331125853583217e-01
1.284930882684420794e-01
8.966019100625999272e-02
5.331175330502446741e-02
1.026402276693261229e-01
7.281890290323644876e-02
1.513541703752707690e-02
-4.401624882302712649e-02
-8.918871856440091506e-02
-9.179369920457247645e-02
-5.940461490536108613e-02
-1.010617528518196195e-01
-6.269580902699090075e-02
-7.397191810559888836e-02
-2.798709701164625585e-02
-4.523207699912745738e-02
-4.991181701188907027e-02
-5.197676317038713023e-02
-5.736381260794587433e-02
-3.628146955452393740e-02
-1.970530786275048740e-02
-1.128614640037994832e-02
-1.462600122613366693e-02
1.304765657550888136e-02
5.709294936968944967e-02
1.109398537664674222e-02
4.597129041212610900e-02
7.592484423366840929e-02
6.495323613489745185e-02
1.159289064817130566e-01
1.346483674569753930e-01
1.349976225537830032e-01
1.240501554339061840e-01
1.688344688445795327e-01
1.549974022491369396e-01
1.724289950307138497e-01
1.092778161619207822e-01
1.411905484419548884e-01
1.819600416783941910e-01
1.587021812010789290e-01
9.049065225053709582e-02
9.247209156455937773e-02
5.380279627570416778e-02
6.447373186165350489e-02
7.587880302526173182e-02
3.377537817868869752e-02
6.932143121957778931e-02
4.037242048070766032e-02
5.637111824034946039e-02
2.347199601354077458e-02
2.974074847588781267e-02
3.036738894297741354e-02
7.625288739200186683e-02
1.164804100408218801e-01
1.247941062174504623e-01
1.537024155331891961e-01
1.276237689635308925e-01
9.800570151855936274e-02
